# E (TeV) median angular resolution (deg)
1.16177e+01 2.43998e+00
3.47553e+01 1.38489e+00
1.03973e+02 1.01312e+00
3.11045e+02 9.00846e-01
9.30519e+02 8.39219e-01
2.78373e+03 7.84213e-01
8.32775e+03 7.48631e-01
2.49132e+04 7.13191e-01
7.45299e+04 6.67860e-01
2.22963e+05 6.76013e-01
6.67011e+05 7.39429e-01
