# Emin Emax (TeV) Dmin Dmax (deg) effA (m^2)
7.94328e+05 1.00000e+06 -5 30 3.30123e+03
1.00000e-01 1.25893e-01 -30 -5 1.38185e-07
1.25893e-01 1.58489e-01 -30 -5 8.05875e-07
1.58489e-01 1.99526e-01 -30 -5 4.05237e-06
1.99526e-01 2.51189e-01 -30 -5 1.37112e-05
2.51189e-01 3.16228e-01 -30 -5 4.13024e-05
3.16228e-01 3.98107e-01 -30 -5 1.08199e-04
3.98107e-01 5.01187e-01 -30 -5 2.16374e-04
5.01187e-01 6.30957e-01 -30 -5 4.59023e-04
6.30957e-01 7.94328e-01 -30 -5 8.99394e-04
7.94328e-01 1.00000e+00 -30 -5 1.54204e-03
1.00000e+00 1.25893e+00 -30 -5 2.75822e-03
1.25893e+00 1.58489e+00 -30 -5 4.51388e-03
1.58489e+00 1.99526e+00 -30 -5 7.09646e-03
1.99526e+00 2.51189e+00 -30 -5 1.20634e-02
2.51189e+00 3.16228e+00 -30 -5 2.02079e-02
3.16228e+00 3.98107e+00 -30 -5 3.03522e-02
3.98107e+00 5.01187e+00 -30 -5 5.12448e-02
5.01187e+00 6.30957e+00 -30 -5 7.49666e-02
6.30957e+00 7.94328e+00 -30 -5 1.17681e-01
7.94328e+00 1.00000e+01 -30 -5 1.82363e-01
1.00000e+01 1.25893e+01 -30 -5 2.88072e-01
1.25893e+01 1.58489e+01 -30 -5 4.12891e-01
1.58489e+01 1.99526e+01 -30 -5 6.26289e-01
1.99526e+01 2.51189e+01 -30 -5 9.15011e-01
2.51189e+01 3.16228e+01 -30 -5 1.35133e+00
3.16228e+01 3.98107e+01 -30 -5 1.90842e+00
3.98107e+01 5.01187e+01 -30 -5 2.77004e+00
5.01187e+01 6.30957e+01 -30 -5 4.35016e+00
6.30957e+01 7.94328e+01 -30 -5 6.19487e+00
7.94328e+01 1.00000e+02 -30 -5 9.25161e+00
1.00000e+02 1.25893e+02 -30 -5 1.33127e+01
1.25893e+02 1.58489e+02 -30 -5 1.93321e+01
1.58489e+02 1.99526e+02 -30 -5 2.63035e+01
1.99526e+02 2.51189e+02 -30 -5 3.72888e+01
2.51189e+02 3.16228e+02 -30 -5 5.02043e+01
3.16228e+02 3.98107e+02 -30 -5 6.92494e+01
3.98107e+02 5.01187e+02 -30 -5 9.10021e+01
5.01187e+02 6.30957e+02 -30 -5 1.13459e+02
6.30957e+02 7.94328e+02 -30 -5 1.47190e+02
7.94328e+02 1.00000e+03 -30 -5 1.80096e+02
1.00000e+03 1.25893e+03 -30 -5 2.26083e+02
1.25893e+03 1.58489e+03 -30 -5 2.72888e+02
1.58489e+03 1.99526e+03 -30 -5 3.26350e+02
1.99526e+03 2.51189e+03 -30 -5 3.87667e+02
2.51189e+03 3.16228e+03 -30 -5 4.64870e+02
3.16228e+03 3.98107e+03 -30 -5 5.29705e+02
3.98107e+03 5.01187e+03 -30 -5 6.20876e+02
5.01187e+03 6.30957e+03 -30 -5 7.18508e+02
6.30957e+03 7.94328e+03 -30 -5 8.16308e+02
7.94328e+03 1.00000e+04 -30 -5 9.49729e+02
1.00000e+04 1.25893e+04 -30 -5 1.06721e+03
1.25893e+04 1.58489e+04 -30 -5 1.25906e+03
